B,posemo,anx,anger,sad,affiliation
portraits-of-blackthorn-a-broodmare-with-old-jack-a-favourite-pony-the-property-of-e-mundy-esq-1812.jpg,36.36,13.64,0,27.27,10.53
portret-van-albert-flechteim-1914.jpg,57.14,0,7.14,3.57,0
poster-for-the-1911-ballet-russe-season-showing-nijinsky-in-costume-for-le-spectre-de-la-rose-1911.jpg,65.62,0,0,0,0
posters-at-trouville-1906.jpg,60.98,0,0,0,5.41
potrait-of-a-carthusian-1446.jpg,48.77,4.92,0.41,9.43,1.68
pottery-1969.jpg,45.16,0,0,3.23,0
powidok-s-o-ca-1949.jpg,60.53,0,0,0,0
praying-saviour-1903.jpg,62.96,3.7,0,12.96,4
prefiguration-1941.jpg,53.33,4.44,2.22,2.22,2.5
pretty-blonde-1938.jpg,49.02,7.84,0,1.96,2.17
primary-light-group-red-green-blue-1965.jpg,32.08,3.77,3.77,5.66,2.13
primavera-1478(1).jpg,80.43,2.17,0,0,14.63
primordial-fire-1957.jpg,31.71,17.07,7.32,12.2,0
princes-maurits-and-frederik-hendrik-of-orange-at-the-valkenburg-horse-fair.jpg,63.07,4.8,1.68,2.88,1.7
print-1-1967.jpg,21.43,10.71,7.14,7.14,0
print-2-1967.jpg,25.93,0,3.7,14.81,0
print-6-1967.jpg,55.88,5.88,0,0,0
printemps-du-monde-1967.jpg,58.33,0,0,0,0
prisoners-exercising-prisoners-round-1890.jpg,1.82,27.27,0,60,0
procession-in-toledo.jpg,8.33,41.67,6.25,16.67,0
procession-of-the-magi-1461.jpg,56.25,2.08,0,4.17,0
prodigal-son.jpg,33.33,3.03,0,3.03,0
profit-i.jpg,32.26,18.28,5.38,11.83,3.37
promenade-hivernale.jpg,52.17,2.17,0,8.7,4.88
promenading-in-the-forest-1869.jpg,69.23,0,0,3.85,10.64
prometheus-1937.jpg,60,11.43,0,0,0
propellers-2nd-state-1918.jpg,66.67,0,0,0,0
proue-de-naivre-et-papillons-1925.jpg,60.98,8.29,0.49,5.37,8.42
provence-i-1957.jpg,54.05,2.7,0,2.7,6.25
provence-soleil-mer-froide-1958.jpg,62.16,0,0,0,3.23
provence-vent-lumiere-1958.jpg,46.34,12.2,0,9.76,0
psyche-showing-her-sisters-her-gifts-from-cupid-1753.jpg,84.78,0.54,0,0.27,17.63
punta-animas-1985.jpg,54.06,10.94,1.25,20.31,4.11
puppet-theater-1923(1).jpg,48.62,9.66,1.03,11.38,7.02
pursuit-1915.jpg,34.38,3.12,0,3.12,0
pygmalion-1979.jpg,44.74,2.63,0,2.63,3.12
pygmalion-et-galat-e-1819(1).jpg,69.09,1.82,0,0,24
pygmallion-1939.jpg,56.1,19.51,0,7.32,27.78
qaf-al-alsmaie-tales-1983.jpg,36.11,13.89,2.78,8.33,0
quadratenrelief-met-schuine-binnenvlaken-in-4-richtingen-1967.jpg,44.44,0,0,2.78,0
queen-adelaide-1832.jpg,51.43,2.86,2.86,0,0
queen-charlotte.jpg,68.75,0,0,0,9.3
queen-elizabeth-i-1572.jpg,63.89,0,0,0,3.12
queen-esther.jpg,70,0,0,0,8.82
queen-henrietta-maria-and-her-dwarf-sir-jeffrey-hudson-1633.jpg,80.7,0,0,0,23.08
queen-marie-antoinette-of-france-1783.jpg,73.47,0,0,0,4.65
quentin-massys-001.jpg,53.66,0,0,4.88,14.71
quentin-metsys-madonna-col-bambino-1510-25-ca-01.JPG,76.79,0,0,3.57,44.9
quentin-metsys-o-casamento-desigual-1.jpg,48.08,7.69,3.85,3.85,13.04
questioning-children-1949.jpg,41.67,8.33,2.08,10.42,4.76
quiet-1965.jpg,25.71,5.71,0,14.29,0
quinten-massys-an-old-woman-the-ugly-duchess-google-art-project.jpg,15.38,23.08,2.56,5.13,0
r-m-i-1969.jpg,18.52,0,3.7,0,0
racconto-n-2-1955(2).jpg,51.35,2.7,5.41,2.7,0
rad-4-1968.jpg,51.16,0,0,4.65,0
radiant-sunset-1902.jpg,66.67,0,0,1.96,11.36
rafts-1868.jpg,62.22,0,0,4.44,0
rain-over-benares-india-1962.jpg,27.27,14.55,0,29.09,1.92
rainbow-pickett-1965.jpg,58.33,5.56,0,0,0
rainbow-with-waterfall-1965.jpg,62.16,5.41,0,0,6.45
rapariga-deitada-no-tronco-de-uma-rvore-1883.jpg,59.46,5.41,0,0,3.12
rape-of-proserpine-1622(3).jpg,19.35,32.26,1.61,14.52,3.57
rape-of-tamar-1640.jpg,4.17,41.67,25,10.42,0
rape-of-the-daughters-of-leucippus.jpg,12.73,32.73,9.09,16.36,3.92
rapt-at-rappaport-s-1952.jpg,38.46,5.13,0,12.82,0
rayons-du-soir-1892.jpg,75.81,1.08,0,4.33,5.86
reading-1884(1).jpg,81.13,0,0,0,37.5
reading-in-the-forest.jpg,54.17,4.17,0,14.58,4.65
reapers.jpg,60,8.57,0,2.86,35.48
rear-admiral-charles-inglis.jpg,70.82,0,1.17,1.56,0.4
rebel-1965-1.jpg,21.88,21.88,3.12,12.5,0
rebellen-1968.jpg,29.17,18.75,4.17,8.33,2.27
reclaimed-land-riverside-drive.jpg,27.27,0,0,12.12,0
reclining-figure-1939.jpg,44.44,0,0,5.56,0
reclining-figure-1951.jpg,60,0,0,0,8.33
reclining-nude-red-nude-1956.jpg,44.12,2.94,2.94,8.82,16.67
reconciliation-1887.jpg,84.62,0,0,1.92,43.48
red-1968.jpg,27.78,11.11,11.11,5.56,0
red-and-orange-1968.jpg,50,4.55,0,2.27,2.56
red-and-white-signals-1930(2).jpg,33.33,0,0,6.67,0
red-april-1970.jpg,38.71,16.13,9.68,0,7.69
red-bird-1964.jpg,52.94,0,0,0,0
red-bird-1978.jpg,20.69,17.24,0,0,0
red-devil-1959(1).jpg,56.25,4.17,4.17,6.25,4.55
red-dress-collar-1969.jpg,53.85,0,0,0,4.55
red-field-1972.jpg,18.92,13.51,27.03,8.11,0
red-garden-1956.jpg,33.33,0,16.67,2.78,0
red-heart-1980.jpg,37.04,11.11,0,11.11,0
red-petal-2-1972.jpg,38.89,0,8.33,5.56,3.23
red-petals.jpg,51.22,4.88,7.32,0,2.78
red-robe-1947.jpg,24.32,8.11,0,5.41,0
red-rose-1966.jpg,62.16,0,0,0,6.45
red-rotation-1922.jpg,42.22,6.67,0,2.22,0
red-sea-1880.jpg,61.76,5.88,0,2.94,0
red-spot-1954.jpg,45.24,0,4.76,2.38,0
red-staff-1937.jpg,50,0,0,3.12,0
red-sun-1935.jpg,45.95,10.81,0,8.11,3.03
red-vineyards-at-arles-1888.jpg,48,2,0,4,2.22
red-with-white-triangle-1961.jpg,40,0,0,0,0
red-yellow-blue-iii-1966.jpg,51.16,2.33,0,2.33,2.63
reefs-1955.jpg,57.14,7.14,0,4.76,0
regalia-1928.jpg,42.22,2.22,2.22,4.44,2.44
regata-at-hampton-court-1874.jpg,80,0,0,0,6.9
relation-9-10-1957.jpg,34.48,13.79,0,0,0
relief-series-b-1967-2(1).jpg,37.5,0,0,3.12,3.45
remember-at-doftana-1972.jpg,46.25,8.75,6.25,7.5,6.58
remembrance-1944.jpg,38.89,5.56,2.78,8.33,0
rendez-vous-of-lovers-1902.jpg,82.93,0,0,0,51.35
rendezvous-1939.jpg,59.09,4.55,0,2.27,5.13
repose-1954.jpg,51.16,0,0,4.65,0
reptil-que-sube-1920.jpg,57.14,7.14,0,0,2.7
resurrection-of-christ-1519.jpg,63.46,5.77,1.92,3.85,2.08
reticul-rea-installation-view-1969.jpg,47.37,5.26,0,2.63,0
retour-de-voyage-ii-1985.jpg,67.35,0,0,2.04,8.7
retrato-da-fam-lia-do-1-visconde-de-santar-m-1816.jpg,76.47,0,0,1.96,17.39
retrato-de-conde-de-farrobo-1813.jpg,63.83,0,4.26,0,2.38
retrato-de-d-carlota-joaquina-rainha-de-portugal-1802.jpg,74.47,0,0,6.38,4.76
retrato-de-d-jo-o-vi.jpg,47.06,0,0,0,0
retrato-de-hombre-1830.jpg,51.16,0,0,4.65,0
retrato-de-roma-1933.jpg,33.33,26.19,2.38,11.9,0
retrato-de-sebastiana-merclein-su-mujer-1786.jpg,48.65,5.41,0,29.73,0
retrato-equestre-de-carlota-joaquina-of-spain-1830.jpg,37.5,5,7.5,0,0
retrato-equestre-de-jo-o-v-de-portugal-1803.jpg,62.86,0,5.71,0,0
reverie-1866.jpg,47.83,4.35,0,13.04,15.79
revolt-in-cairo-on-21-october-1798-1810(1).jpg,11.84,26.94,19.59,11.84,1.25
rhyddlan-castle-and-bridge-1799.jpg,12.9,6.45,0,22.58,0
rhythm-1956(2).jpg,37.5,8.33,2.08,12.5,0
rhythmic-composition-1951.jpg,43.24,8.11,0,8.11,3.03
ridiculous-portrait-statue-of-liberty-1972.jpg,58.54,0,0,4.88,0
rite-of-spring-1985.jpg,51.35,5.41,0,0,0
ritmi-astrali-1916.jpg,36.17,0,0,10.64,0
river-landscape-by-moonlight-1887.jpg,65.79,0,0,2.63,6.06
river-landscape-with-rustic-lovers.jpg,40,6.67,0,15.56,4.88
river-scene-in-france.jpg,60.42,0,2.08,2.08,2.38
river-valley.jpg,27.59,10.34,3.45,13.79,0
river-with-poplars-1912.jpg,54.84,9.68,0,0,0
riverfall-1969-1.jpg,48.28,6.9,0,3.45,0
riviera-winter-colour-symphony-1955.jpg,61.11,2.78,0,2.78,0
road-through-a-birchwood-1869.jpg,56.67,3.33,0,8.33,12.96
roadshow-in-garden-gate-1998.jpg,66,4,0,4,0
robert-dudley-1st-earl-of-leicester-1576.jpg,63.64,0,0,0,0
robinson-s-wrap-1974.jpg,14.63,17.07,0,12.2,0
rock-chamber-1929.jpg,31.43,0,0,0,0
rock-cliffs-by-the-sea-in-britain-1906.jpg,58.54,9.76,0,4.88,2.7
rocks-trees-and-plain-1952.jpg,45.16,0,0,0,0
rodeo-1971.jpg,50,2.78,0,0,0
rolla-1878.jpg,80,3.64,0,3.64,38
romance-xx-1989.jpg,25,13.89,0,11.11,3.12
rooftops-naples-1782.jpg,58.54,2.44,0,2.44,2.78
rooks-have-returned-1871(1).jpg,52.61,5.92,0.35,19.16,3.89
room-19-1968.jpg,25,0,0,3.57,0
room-at-twilight-1963.jpg,23.5,13.82,0.92,44.7,2.82
room.jpg,41.94,3.23,0,9.68,0
roots-1977.jpg,42.11,5.26,0,21.05,0
rosa-negra-1-1984.jpg,35.14,5.41,0,2.7,0
rosace-ii-1941.jpg,66.67,3.03,6.06,0,3.45
rosary-madonna-1598.jpg,70.97,0,0,0,21.43
rose-de-la-montagne-1991.jpg,54.17,2.08,0,0,13.64
rose-sand-1958.jpg,34.04,14.89,4.26,4.26,2.38
rosier-feuilles-1946.jpg,27.03,18.92,0,21.62,3.12
rosso-perugino-1979.jpg,51.11,4.44,2.22,0,2.44
rothko-chapel-1967.jpg,21.88,9.38,0,15.62,0
rotolo-de-pittura-industriale-1959.jpg,50,3.12,0,0,0
rouen-1825.jpg,60,0,0,6.67,4.17
round-lake-mud-bay-1915.jpg,52.73,3.64,0,7.27,2
round-trip-1957.jpg,25,22.73,0,11.36,0
rudow-osa-1949.jpg,48.72,0,2.56,0,0
ruined-tower-and-orlovsky-gate.jpg,50,2.08,0,12.5,0
ruins-and-figures-1600.jpg,47.37,0,0,7.89,0
ruins-of-a-temple.jpg,25.53,10.64,0,10.64,0
ruins-of-the-ancient-theatre-of-taormina-1905.jpg,51.7,8.84,1.7,12.59,1.72
running-dogs-1853.jpg,56.67,10,3.33,1.67,3.7
rush-hour.jpg,45.45,11.82,0.45,9.55,0.93
russian-ballet.jpg,43.48,6.52,2.17,10.87,2.44
rye.jpg,60,0,0,7.5,5.88
s-1959.jpg,30.77,11.54,0,7.69,0
s-plica-de-in-s-de-castro.jpg,42.86,20.41,0,16.33,11.36
sacred-flame-1975.jpg,36.84,15.79,10.53,0,2.86
safta-the-flower-girl-1901.jpg,58.82,5.88,0,5.88,13.04
sailboats-1921(1).jpg,51.28,2.56,2.56,7.69,2.86
saint-george.jpg,56.86,9.8,5.88,3.92,2.22
saint-ivo-1450.jpg,36.59,4.88,0,17.07,0
saint-jerome-in-the-wilderness-1480.jpg,23.91,15.22,0,41.3,0
saint-jerome-writing-caravaggio-1605-6.jpg,37.31,13.43,0,19.4,1.61
saint-onuphrius-1761.jpg,36.99,15.99,3.13,18.18,1.9
sainte-marguerite-and-olibrius-also-known-as-marguerite-keeping-sheep.jpg,29.09,10.91,3.64,7.27,0
sakuhin-1964.jpg,38.64,13.64,0,9.09,0
sakuhin-eau-1956.jpg,72.73,0,0,0,6.9
salome-dancing-1966.jpg,75.61,4.88,0,0,13.16
salome-with-the-head-of-john-the-baptist-1520.jpg,9.76,24.39,2.44,31.71,0
salvator-mundi.jpg,33.33,10.53,0,12.28,5.77
samson-and-delilah-1620.jpg,36.67,15,0,25,9.26
samson-and-delilah.jpg,45.61,10.53,1.75,22.81,19.23
samson-tearing-the-lion-s-mouth-1.jpg,32.35,2.94,29.41,0,0
samson-tearing-the-lion-s-mouth(1).jpg,41.67,5.56,11.11,8.33,0
samuel-adams.jpg,54,2,2,4,2.27
samuel-palmera-hilly-scene-1828.jpg,41.67,11.11,0,25,0
san-joaqu-n-y-santa-ana-1600.jpg,70.18,5.26,0,3.51,9.62
san-sebastian-1480.jpg,16.39,22.95,1.64,32.79,0
sandown-bay-from-near-shanklin-chine-isle-of-wight-1827.jpg,47.5,10,0,20,0
sandwich-1969.jpg,54.9,3.92,3.92,0,2.22
sanmaria-formosa-venice.jpg,50,0,0,2.5,0
sans-titre-1960.jpg,35.09,15.79,1.75,12.28,3.92
sans-titre-main-coquillage-1934.jpg,29.41,15.29,3.53,20,2.47
sans-titre-paris-rue-g-t-le-coeur-1962.jpg,39.02,9.76,0,7.32,0
santa-caterina-d-alessandria.jpg,31.25,6.25,0,25,3.85
santa-ynez-oaks.jpg,50,0,0,5,0
sappho-at-leucate-1801.jpg,25.93,9.26,3.7,44.44,4.17
sappho-on-the-leucadian-cliff.jpg,46.67,0,0,26.67,5
sarah-bernhardt-as-pierrot.jpg,28.05,14.19,1.98,25.74,2.01
sartoris-1963.jpg,55.17,0,6.9,0,0
satan-presiding-at-the-infernal-council-1824.jpg,28.12,25,0,6.25,0
saturn-devouring-one-of-his-children-1823.jpg,0,33.87,8.06,24.19,0
satyr-mason.jpg,40.54,16.22,0,0,0
satyr-playing-flute.jpg,81.82,0,0,0,6.9
satyr-plays-with-eros-1877.jpg,52.83,11.32,5.66,1.89,18.75
save-the-land-1998.jpg,24.44,20,0,11.11,0
scarlet-lemon-and-ultramarine-march-1957-1957.jpg,55.31,4.42,1.77,1.77,0.9
scene-at-the-inn.jpg,23.68,13.16,5.26,15.79,0
scene-d-interieur-1978.jpg,48.72,7.69,1.54,9.23,1.58
scene-in-the-isle-of-wight-1823.jpg,65.31,0,0,0,6.82
scenery-with-ocean-1940.jpg,20.59,8.82,2.94,38.24,0
scenes-from-the-life-of-prophet-elijah-1517.jpg,36.73,14.29,0,16.33,2.22
schokko-with-red-hat-1909.jpg,58.62,3.45,0,6.9,4
schonberg-family(1).jpg,62.79,4.65,0,2.33,25.64
school-of-athens-detail-from-right-hand-side-showing-diogenes-on-the-steps-and-euclid-1511.jpg,58.18,3.64,1.82,3.64,4
schooner-yachts-deer-isle-maine-1928.jpg,41.81,12.43,1.13,13.56,1.17
schwarz-vor-grau-und-gelb-1954.jpg,37.85,8.76,3.98,9.96,0.81
scomposizione-di-una-strada-1914.jpg,62.07,0,0,0,0
scott-s-scribble-1966.jpg,46.67,3.33,0,6.67,0
sczujltnkffk-1962.jpg,35.14,13.51,5.41,8.11,0
sea-1960(1).jpg,39.47,10.53,0,13.16,0
sea-landscape-in-brittany-1912.jpg,59.46,0,0,5.41,0
seal-1959.jpg,28.95,7.89,2.63,15.79,0
seaport-1923.jpg,50,0,0,16.67,0
searing-the-rams-1890.jpg,40,13.33,2.22,4.44,0
seascape-study-with-rain-cloud-1.jpg,14.75,22.95,3.28,24.59,3.57
seashore-with-fishermen-1781(1).jpg,51.28,25.64,0,2.56,0
seated-figure-1954.jpg,45.45,15.15,0,12.12,6.9
seated-nude-1940.jpg,25,30,5,15,0
seated-nude-model.jpg,44.24,12.23,0.36,24.1,5.49
see-non-ty-a-an-iowa-medicine-man-1845.jpg,56.72,5.97,0,5.97,3.17
selbstport-t-1996.jpg,26.19,14.29,0,23.81,0
self-portrait-1493.jpg,47.22,8.33,2.78,8.33,0
self-portrait-1498.jpg,44,4,0,14,0
self-portrait-1870.jpg,36.17,6.38,0,14.89,2.38
self-portrait-1906.jpg,36.84,7.89,0,13.16,0
self-portrait-1907.jpg,45.24,14.29,0,11.9,0
self-portrait-1907.jpg,47.06,0,0,38.24,0
self-portrait-1912.jpg,56.1,7.32,0,7.32,0
self-portrait-1912.jpg,30.19,7.55,3.77,9.43,4.08
self-portrait-1915.jpg,48.2,3.6,1.35,0.9,2.76
self-portrait-1917.jpg,40.54,5.41,8.11,0,3.03
self-portrait-1927.jpg,48.57,10.48,1.9,11.43,14
self-portrait-1959.jpg,33.33,0,0,24.24,0
self-portrait-1964.jpg,42.5,2.5,0,2.5,2.86
self-portrait-1967.jpg,43.58,8.11,1.35,10.81,1.38
self-portrait-1994.jpg,10.2,38.78,2.04,30.61,2.22
self-portrait-as-a-female-martyr-1615.jpg,62.16,0,0,8.11,0
self-portrait-as-the-allegory-of-painting-1639.jpg,36.62,14.08,5.63,18.31,4.55
self-portrait-at-the-age-of-about-fifty.jpg,55.32,2.13,0,6.38,0
self-portrait-at-the-age-of-twenty-eight-1500.jpg,68.42,0,0,5.26,0
self-portrait-in-a-hat.jpg,43.43,4.78,3.98,6.77,3.66
self-portrait-in-breton-costume-1889.jpg,40.54,2.7,5.41,0,0
self-portrait-in-fur-hat-1972.jpg,51.02,0,0,4.08,0
self-portrait-of-agostino-carracci.jpg,51.28,7.69,5.13,7.69,0
self-portrait-of-suffering-1961.jpg,20.41,22.45,2.04,18.37,0
self-portrait-of-the-artist-with-his-wife-suzanne-cock-and-their-children-1630.jpg,61.4,3.51,1.75,7.02,16.98
self-portrait-with-a-sunflower-1632.jpg,68.18,0,0,0,7.69
self-portrait-with-badges-1961.jpg,56.36,0,0,10.91,2
self-portrait-with-bandaged-ear-1889.jpg,32.5,7.5,0,20,0
self-portrait-with-black-background-1915.jpg,23.4,6.38,0,21.28,0
self-portrait-with-black-vase-and-spread-fingers-1911.jpg,17.78,33.33,0,15.56,0
self-portrait-with-cloud-cigarette-1964.jpg,22.45,20.41,4.08,20.41,0
self-portrait-with-mark-perrot-2000.jpg,62.5,2.5,0,0,0
self-portrait-with-saskia-in-the-parable-of-the-prodigal-son.jpg,67.27,0,0,5.45,18
self-portrait-with-scorpion-1938.jpg,35.71,7.14,0,2.38,5.26
self-portrait-with-sister-1898.jpg,34.69,12.24,0,18.37,6.98
self-portrait-yawning-1783.jpg,42.55,0,6.38,0,2.38
self-portrait.jpg,14.15,27.36,14.39,14.62,0
self-portraits-harlequin-and-pierrot-with-vasiliy-shukhaev-1914.jpg,55.1,8.16,0,4.08,4.44
selvportr-t-1927.jpg,28.57,12.5,5.36,25,0
sem-t-tulo-1954.jpg,48.72,0,5.13,0,2.94
sem-t-tulo-1969.jpg,32.26,3.23,3.23,0,0
senecio-1922(1).jpg,54.05,0,0,2.7,0
sentry-box-reach-hawkesbury-river-new-south-wales-1886.jpg,71.43,5.71,0,0,10
senza-titolo-1952(1).jpg,15.62,15.62,0,21.88,0
separation-in-the-evening-1922.jpg,25.64,2.56,2.56,10.26,5.88
serenata-a-oriana-1940.jpg,18.18,27.27,0,22.73,5
serial-project-set-b-1966.jpg,37.5,5,0,0,0
series-dw-1967(1).jpg,37.93,10.34,0,0,0
series-i-no-3.jpg,46.67,4.44,0,6.67,5.13
serpent-de-mer-1955-1(1).jpg,44.19,7.97,1.33,4.98,1.01
seven-liberal-arts-1590-1.jpg,72.55,0,0,0,8.89
seven-lights-series-1975.jpg,38.24,0,5.88,8.82,0
sextant-1917.jpg,34.38,0,0,3.12,0
sha-k-ka-mint-a-mandan-girl-1832.jpg,53.49,4.65,0,13.95,7.69
shadows-twilight-1929.jpg,41.46,17.07,0,9.76,0
she-dragon-1964.jpg,63.64,0,0,0,3.45
sheepwashing-1817.jpg,36.96,4.35,2.17,10.87,2.44
shell-1927.jpg,26.47,8.82,2.94,17.65,0
shells-and-shellfish-1889.jpg,34.21,0,0,7.89,6.25
shepherd-1910.jpg,40.91,7.58,0,16.67,1.61
shepherd-and-sheep-at-vlaici-1912.jpg,73.08,0,0,0,8.7
shipwreck-1903.jpg,11.11,22.22,2.22,42.22,2.5
shipwreck.jpg,12.5,22.92,0,39.58,0
shot-dead-1971.jpg,23.08,23.08,3.85,19.23,2.13
shy-cowboy-1980.jpg,22.5,30,0,7.5,2.86
sicile-agrigente-1953.jpg,34.48,0,0,0,0
sick-boy-bambino-malato-1889.jpg,27.5,10,2.5,40,0
sidon-no-3-1965.jpg,56.52,2.17,0,4.35,5
siege-of-a-castle-1910.jpg,16.22,13.51,2.7,32.43,0
siesta-1913.jpg,31.58,0,0,31.58,0
signals-1942.jpg,55.56,0,0,0,0
silence-1908.jpg,32.5,15,0,25,5.71
silent-meadow-1990.jpg,61.4,5.26,0,5.26,0
silhouette-fantastique-1854.jpg,20,16,4,30,2.17
silver-kiss-1968.jpg,44.12,2.94,0,5.88,6.67
silver-series-1965.jpg,39.15,3.3,1.89,9.91,0.48
sing-sing-sing-1974.jpg,48.94,2.13,0,8.51,0
singing-boy-1627.jpg,61.4,1.75,0,1.75,0
sinking-of-the-titanic-1912.jpg,9.62,39.9,0.96,37.98,0.49
sir-christopher-hatton-1588.jpg,52.94,0,5.88,0,0
sir-john-fleming-leicester-1826.jpg,56.82,0,0,0,0
sir-robert-liston-diplomat-1811.jpg,58.54,0,9.76,0,2.78
sir-walter-ralegh-1585.jpg,55.17,0,0,0,0
sir-watkin-williams-wynn-and-his-mother-1769.jpg,54.55,5.45,0,7.27,16.33
sir-william-hamilton-1775.jpg,61.54,0,0,7.69,2.94
sistine-chapel-ceiling-creation-of-adam-1510.jpg,78.43,0,0,0,24.44
sistine-chapel-ceiling-the-delphic-sibyl-1509.jpg,37.1,6.45,1.61,14.52,1.79
sitting-young-man.jpg,30.77,9.62,0,13.46,4.26
six-red-flowers-october-28-1999-1999.jpg,85.42,2.08,0,0,22.73
skeletons-fighting-over-a-pickled-herring-1891.jpg,15.69,23.53,3.92,27.45,0
skiffs-on-the-yerres.jpg,71.7,1.89,0,0,8.16
skyviewing-sculpture-1969.jpg,57.78,2.22,0,2.22,0
slack-of-net-1969.jpg,11.43,8.57,0,14.29,0
slant-1966.jpg,41.38,13.79,0,3.45,0
slaughter-1905.jpg,19.57,21.74,4.35,4.35,0
sleeping-herd-boy.jpg,64.31,3.14,0.39,5.88,4
sleeping-muse-1909.jpg,31.5,13.76,0.92,21.41,1.86
sleeping-venus-1630.jpg,55.74,11.48,0,3.28,12.28
sleeping-zebra-1959.jpg,35,17.5,0,30,5.56
slide-lecture-at-the-metropolitan-museum.jpg,36.84,7.89,2.63,5.26,0
slot-machine-1962-1.jpg,30.56,2.78,5.56,8.33,0
sm-rdan-attack-1878.jpg,7.69,24.62,10.77,30.77,0
small-floodplain.jpg,75.56,0,0,0,5
small-girl-presenting-cherries-1780.jpg,80,0,0,0,28.89
small-table-upper-surface-1920.jpg,50,0,0,0,3.45
smirna-1820.jpg,57.89,5.26,0,2.63,0
smoking-in-the-shelter-1918.jpg,45.45,0,2.27,6.82,5.26
smolbeck-1956.jpg,28.57,21.43,7.14,19.05,0
snail-s-trace-1937.jpg,42.86,7.14,0,4.76,0
snowy-day-and-willow-1957.jpg,27.59,10.34,0,25.86,0
soap-bubbles-1735.jpg,56.45,0,0,3.23,7.14
soccer-1999.jpg,28.85,15.38,13.46,15.38,2.08
society-of-deficiency-1990.jpg,36.36,11.36,2.27,11.36,5.13
soft-drainpipe-blue-cool-version-1967.jpg,37.14,5.71,0,5.71,0
soldat-1917.jpg,41.46,0,7.32,7.32,0
sombra-projectada-de-andre-morain-1967.jpg,56.76,0,0,0,0
sombra-projectada-de-christa-maar-1968.jpg,26.83,19.51,0,12.2,0
sombra-projectada-de-claudine-bury-1964.jpg,10.53,10.53,0,39.47,0
sophie-1894.jpg,42.86,7.14,0,14.29,8.11
sotto-lingua-2000.jpg,31.43,5.71,0,5.71,0
souffle-de-mai-1968.jpg,55,2.5,0,5,16.67
soulflowers.jpg,51.72,6.9,0,0,4.35
source-1967.jpg,33.33,0,0,6.67,0
source-7-1976.jpg,51.52,3.03,0,0,17.86
south-street-stoop-1935.jpg,56.82,0,0,11.36,0
southern-tunisian-gardens-1919(1).jpg,64.29,0,0,0,5.56
souvenir-of-mortefontaine-1864.jpg,65.22,2.17,0,0,14.63
sower-with-setting-sun-1888-3.jpg,45.45,10.91,0,12.73,3.92
spanish-dancers-1921.jpg,67.65,0,0,5.88,13.79
spanish-pointer.jpg,22.73,6.82,2.27,27.27,5.13
spazio-luce-1959.jpg,27.66,10.64,0,8.51,4.65
spazio-luce-1960.jpg,63.33,0,0,0,0
spazio-luce-1961.jpg,27.59,0,0,6.9,0
spazio-luce-1963.jpg,48.65,0,5.41,0,15.15
spazio-luce-1965.jpg,44.44,0,0,5.56,0
spazio-luce-1967.jpg,48.48,0,0,0,0
specchio-1968.jpg,24.24,0,0,3.03,0
spectre-of-kitty-hawk-1947.jpg,37.74,13.21,11.32,1.89,0
spectrocoupling-1972.jpg,56.82,4.55,0,2.27,2.56
spectrum-iv-1967.jpg,56.1,0,0,0,0
sphere-matter-1962.jpg,58.04,2.45,1.4,3.5,2.13
spiked-red-1969.jpg,50,0,2.94,2.94,7.14
spiral-axis-1949.jpg,31.48,16.67,1.85,9.26,2.04
split-band-1962.jpg,37.5,11.25,3.75,10,4
sprayed-picture-1965-1(1).jpg,50,6.25,4.17,4.17,0
spring-1852.jpg,62.16,0,0,0,0
spring-1857.jpg,58.33,2.08,0,8.33,4.76
spring-1984.jpg,47.62,0,2.38,7.14,0
spring-picnic-1963.jpg,39.47,5.26,0,5.26,2.94
spring-the-rooks-have-arrived-1872.jpg,20,6.67,0,37.78,0
springtime-in-mostar-1903.jpg,68.57,0,0,0,0
springtime-in-washington-1971.jpg,66.67,0,0,0,7.41
square-motif-blue-and-gold-the-eclipse-1950.jpg,40.91,0,0,13.64,2.63
square-tubes-series-d-1967-1(1).jpg,41.94,0,0,0,0
square-with-diagonals-1967.jpg,57.5,2.5,0,0,0
squiggle-1962.jpg,19.35,0,0,0,0
squirt-1982.jpg,53.66,14.63,0,7.32,5.41
st-agatha-from-the-episode-holy-women-1578.jpg,66.67,0,0,5.56,6.67
st-andrew-1426.jpg,57.32,1.22,0,13.41,3.72
st-apollonia-1636.jpg,67.35,2.04,0,2.04,6.67
st-augustine-departing-for-milan-1465.jpg,64.15,2.83,0.94,4.72,2.9
st-augustine-reading-rhetoric-and-philosophy-at-the-school-of-rome-1465.jpg,66.67,0,0,2.56,5.88
st-bonaventure-at-the-council-of-lyons.jpg,57.5,4,1,4,1.54
st-catherine-and-mary-magdalene.jpg,64,0,0,0,15.91
st-catherine-of-alexandria.jpg,50,0,0,15.52,1.92
st-christopher.jpg,62.57,4.47,0.56,5.03,12.22
st-eligius-as-a-goldsmith-showing-a-ring-to-the-engaged-couple-1449.jpg,65.91,0,0,0,7.89
st-francis-giving-away-his-clothes-vision-of-the-church-militant-and-triumphant.jpg,57.14,4.76,0,7.14,2.7
st-francis-in-ecstasy-1485.jpg,48.65,5.41,0,5.41,0
st-francis-in-ecstasy-1980.jpg,14.75,19.67,4.92,24.59,0
st-francis-kneeling-1639.jpg,31.91,14.89,2.13,21.28,0
st-george-and-the-dragon-1.jpg,27.27,11.36,27.27,6.82,0
