A,B,C,posemo,anx,anger,sad,affiliation
57728789edc2cb3880076c1f,industrial-painting-1958-2.jpg,"['disgust', 'surprise', 'surprise', 'humility', 'disgust', 'surprise', 'optimism', 'disgust', 'surprise  shyness', 'trust', 'anger  fear', 'anticipation', 'anticipation', 'disgust', 'disgust', 'surprise', 'happiness', 'disgust', 'surprise', 'optimism', 'disgust', 'disagreeableness  surprise', 'trust  anticipation', 'anger  arrogance', 'anticipation  surprise', 'anticipation']",36.11,5.56,5.56,0,0
5772809bedc2cb3880f1cd92,april-1961-1961.jpg,"['disgust', 'surprise', 'disgust', 'humility', 'other', 'anticipation  surprise', 'happiness', 'surprise', 'arrogance  anticipation  surprise', 'disgust', 'surprise', 'fear', 'disgust', 'anticipation  surprise', 'disgust', 'surprise', 'other', 'anticipation', 'happiness', 'surprise', 'arrogance  anticipation  surprise', 'disgust  surprise', 'surprise', 'fear']",36.11,5.56,0,0,0
577281f0edc2cb3880f61d91,untitled-1959.jpg,"['disgust', 'anticipation', 'surprise', 'humility  surprise', 'anger', 'happiness', 'fear', 'disgust', 'trust  anger  anticipation  surprise', 'surprise', 'humility', 'disgust', 'anticipation', 'disgust', 'anticipation  surprise', 'anger', 'happiness', 'fear', 'disgust', 'trust  anger  anticipation  surprise', 'surprise', 'surprise']",33.33,5.56,11.11,0,0
5772805fedc2cb3880f11c6e,rite-of-spring-1985.jpg,"['disgust', 'optimism', 'anticipation  surprise', 'disagreeableness', 'happiness', 'trust  happiness  optimism  agreeableness  anticipation', 'shyness', 'anticipation', 'happiness', 'gratitude  humility  happiness', 'disgust', 'optimism', 'anticipation  surprise', 'optimism', 'happiness', 'trust  happiness  agreeableness  anticipation', 'shyness', 'anticipation', 'happiness', 'humility  happiness']",51.35,5.41,0,0,0
594cd0feedc2c97b8c101210,major-general-the-honourable-sir-charles-howard-cb-colonel-of-the-regiment-1745.jpg,"['trust  arrogance', 'arrogance', 'arrogance', 'trust', 'trust', 'trust  optimism  arrogance', 'anger  arrogance', 'optimism', 'trust  fear', 'trust', 'trust', 'arrogance  disgust', 'arrogance', 'trust', 'trust', 'trust  optimism  arrogance', 'anger  arrogance', 'trust  optimism', 'trust  fear', 'trust']",45.95,5.41,5.41,0,0
5772820bedc2cb3880f648a0,the-first-real-target-1961.jpg,"['anticipation', 'surprise', 'anger', 'humility', 'fear', 'happiness', 'optimism  anticipation  surprise', 'humility  anticipation', 'anticipation', 'trust  happiness  optimism', 'anticipation', 'surprise', 'anger', 'humility', 'fear', 'optimism', 'optimism  anticipation  surprise', 'humility  anticipation  surprise', 'anticipation', 'trust  optimism  anticipation  surprise']",40.54,5.41,5.41,0,0
57728446edc2cb3880fd472d,lemons-may-16-1984-1984.jpg,"['humility', 'anticipation  surprise', 'anticipation', 'disgust  fear', 'anticipation  surprise', 'anticipation  surprise', 'surprise', 'fear', 'trust  happiness  optimism', 'other', 'humility', 'anticipation  surprise', 'anticipation', 'disgust', 'humility  anticipation  surprise', 'anticipation  surprise', 'anticipation', 'surprise', 'trust  happiness  optimism  agreeableness', 'other']",40.54,5.41,0,0,0
57728704edc2cb3880061169,work-1972.jpg,"['happiness', 'happiness  anticipation', 'disgust', 'surprise', 'happiness  surprise', 'trust  happiness  optimism  anticipation  surprise', 'trust  anticipation  surprise', 'humility', 'humility  fear', 'happiness', 'humility  happiness', 'happiness  anticipation', 'disgust', 'surprise', 'happiness', 'trust  happiness  optimism', 'trust  anticipation  surprise', 'humility', 'fear', 'happiness']",57.89,5.26,0,0,0
57728508edc2cb3880ffc073,view-of-venice-from-the-sea-1896.jpg,"['humility', 'happiness  anticipation  surprise', 'trust  anticipation  surprise', 'fear', 'humility', 'happiness', 'happiness  optimism', 'happiness', 'happiness  optimism', 'happiness', 'humility', 'happiness  anticipation  surprise', 'trust  anticipation  surprise', 'anger  fear', 'humility', 'happiness', 'happiness  optimism', 'happiness', 'humility  happiness  optimism', 'happiness  optimism']",58.97,5.13,2.56,0,0
577287c9edc2cb38800826bd,head-1960.jpg,"['trust', 'trust  arrogance  disagreeableness', 'trust  optimism', 'fear', 'trust  happiness', 'trust', 'optimism', 'anticipation', 'anticipation  surprise', 'anticipation', 'anticipation  surprise', 'optimism', 'gratitude  disgust  anticipation', 'trust  optimism', 'fear', 'happiness  optimism', 'trust', 'trust  optimism', 'anticipation', 'gratitude  surprise', 'anticipation', 'anticipation  surprise']",56.41,5.13,0,0,0
57727f73edc2cb3880ee0673,number-15-1953.jpg,"['trust  anticipation  surprise', 'surprise', 'surprise', 'anticipation', 'fear  disagreeableness', 'surprise', 'surprise', 'disagreeableness  anticipation', 'surprise', 'optimism  surprise', 'trust  anticipation  surprise', 'trust  optimism  anticipation  surprise', 'surprise', 'anticipation', 'fear  disagreeableness', 'anticipation', 'surprise', 'disagreeableness  anticipation  surprise', 'surprise', 'optimism  surprise']",51.28,5.13,0,0,0
577281a5edc2cb3880f50ebb,golden-constellation-1962.jpg,"['trust', 'surprise', 'surprise', 'trust  anticipation  surprise', 'fear', 'trust  optimism  surprise', 'disgust', 'anticipation  surprise', 'anticipation  surprise', 'anticipation', 'trust', 'anticipation  surprise', 'surprise', 'trust  anticipation  surprise', 'fear', 'trust  happiness  anticipation  surprise', 'disgust', 'happiness  optimism  anticipation', 'anticipation  surprise', 'anticipation']",52.5,5,0,0,0
577285e9edc2cb3880026abb,the-surge-1958.jpg,"['anticipation', 'happiness', 'trust  anticipation  surprise', 'anger  disagreeableness', 'optimism', 'surprise', 'optimism  disgust', 'anticipation  surprise', 'fear  anticipation', 'anticipation  surprise', 'surprise', 'surprise', 'trust  anticipation  surprise', 'disagreeableness', 'optimism', 'trust  optimism  anticipation  surprise', 'optimism  surprise', 'anticipation  surprise', 'fear  anticipation', 'anticipation  surprise']",50,5,2.5,0,0
577286d6edc2cb3880057706,composition-1924.jpg,"['disgust', 'anticipation', 'humility', 'disgust', 'surprise', 'surprise', 'anticipation', 'surprise', 'shyness', 'surprise', 'anticipation  surprise', 'surprise', 'anticipation  surprise', 'disgust', 'surprise', 'surprise', 'disgust', 'anticipation', 'disgust', 'disgust', 'disagreeableness', 'surprise', 'anticipation', 'surprise', 'shyness', 'surprise', 'anticipation  surprise', 'surprise', 'anticipation  surprise', 'disgust', 'surprise', 'surprise']",42.5,5,0,0,0
57728326edc2cb3880f9fe87,retrato-equestre-de-carlota-joaquina-of-spain-1830.jpg,"['trust  arrogance', 'happiness', 'trust', 'anger  arrogance', 'fear  disagreeableness  anticipation', 'trust  arrogance', 'optimism  arrogance', 'arrogance', 'trust', 'happiness', 'trust  anger  arrogance', 'happiness', 'trust  gratitude', 'anger  arrogance  disgust', 'fear  anticipation', 'trust  arrogance', 'optimism  arrogance', 'arrogance', 'trust  arrogance', 'happiness']",37.5,5,7.5,0,0
577286d7edc2cb3880057746,constructive-decorative-composition-1924(1).jpg,"['disgust', 'disgust', 'anticipation  surprise', 'surprise', 'surprise', 'anticipation', 'anticipation', 'shyness', 'anticipation', 'other', 'anticipation  surprise', 'humility  optimism  agreeableness  anticipation  surprise', 'disgust', 'disgust', 'anticipation  surprise', 'anticipation', 'surprise', 'surprise', 'agreeableness', 'shyness', 'anticipation', 'other', 'anticipation  surprise', 'humility  optimism  agreeableness  anticipation  surprise']",37.5,5,0,0,0
57727f6aedc2cb3880edfdc4,serial-project-set-b-1966.jpg,"['disgust', 'anticipation  surprise', 'disgust', 'surprise', 'optimism', 'surprise', 'anticipation  surprise', 'shyness', 'anticipation  surprise', 'anticipation  surprise', 'other', 'agreeableness  anticipation', 'humility', 'surprise', 'disgust', 'anticipation  surprise', 'disgust', 'surprise', 'surprise', 'surprise', 'anticipation', 'shyness', 'anticipation', 'anticipation  surprise', 'other', 'anticipation', 'humility', 'surprise']",37.5,5,0,0,0
57727f06edc2cb3880ecd2c8,courteous-passivity-1935.jpg,"['optimism', 'humility', 'fear', 'optimism', 'surprise', 'trust', 'happiness  anticipation', 'disagreeableness', 'happiness', 'surprise', 'gratitude  happiness', 'humility  fear  surprise', 'anticipation  surprise', 'optimism', 'humility', 'disgust', 'trust', 'surprise', 'trust', 'happiness  surprise', 'disagreeableness', 'happiness', 'surprise', 'optimism  agreeableness', 'agreeableness  anticipation', 'anticipation  surprise']",56.1,4.88,0,0,0
5772848dedc2cb3880fe5c8f,view-of-bracciano-1620.jpg,"['humility  happiness', 'trust', 'humility', 'humility', 'happiness  anticipation', 'happiness', 'happiness  anticipation', 'happiness', 'trust', 'happiness', 'shame', 'trust  optimism', 'humility', 'happiness  optimism', 'trust  optimism', 'humility', 'humility', 'happiness  anticipation', 'happiness', 'happiness  optimism  anticipation', 'happiness  optimism  anticipation', 'trust', 'happiness', 'shame', 'optimism', 'humility']",54.76,4.76,0,0,0
5772863fedc2cb38800397d2,portrait-of-wassily-kandinsky-1906.jpg,"['anticipation', 'humility  happiness  disgust  fear  anticipation  surprise', 'arrogance', 'trust  gratitude  humility', 'trust', 'trust  humility', 'arrogance', 'arrogance', 'trust  agreeableness', 'trust', 'arrogance', 'anticipation', 'trust  humility  arrogance  fear  disagreeableness  anticipation', 'arrogance', 'trust  gratitude  humility', 'trust', 'trust  humility', 'arrogance', 'arrogance', 'trust  agreeableness', 'trust', 'arrogance']",38.64,4.55,0,0,0
57727c1bedc2cb3880e379f8,travel-by-stagecoach-near-trenton.jpg,"['happiness', 'happiness  optimism', 'trust', 'fear  anticipation', 'humility  happiness', 'humility', 'trust  optimism', 'happiness', 'trust', 'trust  happiness  agreeableness  anticipation', 'trust  happiness', 'happiness', 'trust  happiness  optimism', 'trust  happiness', 'fear  anticipation', 'happiness', 'humility', 'trust  optimism', 'happiness', 'happiness', 'trust  happiness  agreeableness  anticipation', 'trust  humility']",64.44,4.44,0,0,0
577278cdedc2cb3880d93804,portrait-of-a-knight-1510.jpg,"['trust  agreeableness  anticipation  surprise', 'humility  happiness', 'disagreeableness', 'trust', 'arrogance  fear', 'trust  gratitude  humility', 'trust', 'trust  optimism', 'arrogance  disagreeableness  anticipation', 'trust  arrogance', 'trust  anticipation  surprise', 'trust  arrogance', 'disagreeableness', 'trust', 'arrogance  fear', 'trust  gratitude  humility', 'trust', 'trust  optimism', 'trust  happiness  optimism', 'trust  arrogance']",53.33,4.44,0,0,0
5772866bedc2cb3880042ea3,cook-in-front-of-the-stove-1559.jpg,"['trust', 'fear', 'trust  humility', 'gratitude  humility  anticipation', 'disgust  agreeableness', 'trust  optimism', 'trust  humility  happiness  optimism', 'humility', 'happiness  arrogance', 'humility', 'trust  optimism', 'trust', 'fear', 'trust  humility', 'gratitude  humility  anticipation', 'optimism', 'trust  optimism', 'trust  humility  happiness  surprise', 'humility', 'humility  arrogance', 'humility  optimism', 'trust  optimism']",52.17,4.35,0,0,0
57728497edc2cb3880fe6c41,untitled-033-1970.jpg,"['surprise', 'anticipation', 'disgust', 'fear', 'disgust', 'anticipation', 'disagreeableness', 'surprise', 'optimism', 'anticipation', 'surprise', 'anticipation', 'disgust', 'disgust', 'disgust', 'anticipation', 'disagreeableness', 'humility', 'optimism', 'anticipation']",20,4,0,0,0
57728731edc2cb388006ac7e,yellow-painting-1969.jpg,"['anticipation', 'disgust', 'anticipation  surprise', 'other', 'optimism', 'surprise', 'surprise', 'humility', 'fear  surprise', 'surprise', 'surprise', 'disgust', 'disgust', 'other', 'optimism', 'surprise', 'surprise', 'humility', 'happiness', 'surprise']",46.15,3.85,0,0,0
5772871cedc2cb3880063834,18-f-vrier-1968.jpg,"['anticipation', 'trust  anticipation  surprise', 'other', 'trust', 'optimism', 'shyness', 'anticipation', 'surprise', 'surprise', 'optimism', 'anticipation', 'trust  anticipation  surprise', 'other', 'trust', 'anticipation', 'surprise', 'anticipation', 'surprise', 'surprise', 'optimism']",51.85,3.7,0,0,0
57726e74edc2cb3880b73aab,paul-revere-1770-1.jpg,"['fear', 'gratitude  happiness  anger  disgust  disagreeableness  surprise', 'humility', 'trust  gratitude  humility  happiness  optimism  anticipation', 'happiness', 'trust  humility', 'humility  happiness  anticipation', 'arrogance', 'trust  agreeableness', 'trust', 'arrogance', 'fear', 'gratitude  humility  disgust  disagreeableness  anticipation', 'humility', 'trust  gratitude  humility  happiness  optimism  anticipation', 'happiness', 'trust  humility', 'happiness  optimism  anticipation', 'arrogance', 'trust  agreeableness', 'trust', 'arrogance']",46.3,3.7,1.85,0,0
57727f0fedc2cb3880ece00a,study-for-a-painting-1938-1.jpg,"['anticipation', 'fear', 'disgust', 'surprise', 'disgust', 'disgust', 'humility', 'surprise', 'surprise', 'disagreeableness  surprise', 'anticipation', 'disgust', 'disgust', 'surprise', 'disgust', 'disgust', 'humility', 'surprise', 'surprise', 'disagreeableness  surprise']",29.63,3.7,0,0,0
577282b2edc2cb3880f89c1f,stretcher-covered-with-a-sheet-of-transparent-plastic-1967(1).jpg,"['other', 'shyness', 'optimism', 'other', 'optimism', 'disgust', 'other', 'other', 'surprise', 'anticipation', 'other', 'disagreeableness  surprise', 'optimism', 'other', 'other', 'disgust', 'other', 'other', 'surprise', 'anticipation']",22.22,3.7,0,0,0
57728716edc2cb3880062e12,the-pole-of-wave-1969.jpg,"['anticipation  surprise', 'humility', 'other', 'anticipation', 'surprise', 'surprise', 'anticipation  surprise', 'surprise', 'shyness', 'agreeableness', 'anticipation  surprise', 'humility', 'humility', 'anticipation', 'surprise', 'surprise', 'anticipation  surprise', 'surprise', 'anticipation', 'agreeableness']",42.86,3.57,0,0,0
577286ceedc2cb3880056edb,factory-1920.jpg,"['surprise', 'anticipation', 'surprise', 'surprise', 'anticipation  surprise', 'surprise', 'optimism', 'surprise', 'agreeableness', 'anticipation  surprise', 'disgust', 'surprise', 'humility', 'optimism  anticipation', 'fear', 'anticipation  surprise', 'surprise', 'optimism', 'surprise', 'agreeableness', 'anticipation', 'surprise']",58.62,3.45,0,0,0
57728129edc2cb3880f3a641,the-fourth-ode-from-the-prize-poem-series-1993.jpg,"['humility', 'happiness', 'surprise', 'disgust', 'surprise', 'trust  gratitude', 'anticipation', 'anticipation', 'anticipation', 'surprise', 'humility', 'optimism', 'surprise', 'disgust  surprise', 'surprise', 'anticipation  surprise', 'anticipation', 'trust', 'anticipation', 'fear  surprise']",44.83,3.45,0,0,0
577281fdedc2cb3880f63242,honk-1962.jpg,"['trust  optimism', 'humility', 'anticipation  surprise', 'other', 'anticipation', 'anticipation', 'optimism', 'humility', 'arrogance', 'disagreeableness', 'disgust', 'trust  optimism', 'humility', 'surprise', 'other', 'anticipation', 'surprise', 'optimism', 'humility', 'anger', 'shyness', 'surprise']",34.48,3.45,3.45,0,0
577281f7edc2cb3880f628dd,no-1-royal-red-and-blue-1954.jpg,"['disgust', 'surprise', 'anticipation  surprise', 'anticipation  surprise', 'trust', 'shame', 'surprise', 'surprise', 'surprise', 'anticipation', 'disgust', 'anticipation', 'anticipation  surprise', 'trust  anticipation  surprise', 'trust', 'disgust', 'surprise', 'surprise', 'surprise', 'agreeableness']",50,3.33,0,0,0
577284ceedc2cb3880ff1041,le-carillon-des-flandres-1954.jpg,"['optimism', 'disagreeableness', 'anticipation  surprise', 'anticipation', 'optimism', 'humility', 'anticipation  surprise', 'shyness', 'anticipation', 'disagreeableness', 'optimism', 'surprise', 'disagreeableness  anticipation  surprise', 'anticipation', 'optimism', 'humility', 'anticipation  surprise', 'anticipation', 'anticipation  surprise', 'surprise']",36.67,3.33,0,0,0
57728438edc2cb3880fd2e63,twenty-four-hours-1960.jpg,"['surprise', 'trust', 'humility', 'disagreeableness', 'anticipation  surprise', 'optimism', 'surprise', 'anticipation  surprise', 'anticipation', 'other', 'humility', 'surprise', 'trust', 'humility', 'humility  agreeableness', 'disgust', 'fear', 'surprise', 'optimism', 'anticipation', 'other', 'humility']",36.67,3.33,0,0,0
5772859bedc2cb3880019eab,vert-brun-bleu-et-ochre-1974.jpg,"['disgust', 'humility', 'humility', 'anticipation', 'humility', 'optimism', 'disgust', 'optimism  surprise', 'optimism  arrogance  anticipation', 'agreeableness  surprise', 'disgust', 'humility', 'gratitude  humility', 'anticipation', 'humility', 'anticipation', 'disgust', 'shyness', 'optimism  arrogance  surprise', 'anticipation']",30,3.33,0,0,0
57727044edc2cb3880bd8e4a,the-augustan-bridge-at-narni-1826.jpg,"['happiness', 'happiness', 'humility', 'trust', 'happiness', 'happiness', 'trust', 'humility  fear', 'happiness', 'humility  happiness', 'happiness', 'happiness', 'happiness  optimism  anticipation', 'trust', 'happiness', 'humility  happiness', 'trust', 'optimism  anticipation', 'happiness', 'happiness']",61.29,3.23,0,0,0
